#id	length	GC	avg.qual	sample
SRR23295635.33242	1427	53.82	63.43	SRR23295635
SRR23295635.33243	1459	57.44	74.42	SRR23295635
SRR23295635.33244	1392	52.30	93.00	SRR23295635
SRR23295635.33245	1458	58.23	47.35	SRR23295635
SRR23295635.33246	1463	55.84	27.21	SRR23295635
SRR23295635.33247	1482	49.39	38.23	SRR23295635
SRR23295635.33248	1407	39.45	21.80	SRR23295635
SRR23295635.33249	1455	52.78	24.13	SRR23295635
SRR23295635.33250	1466	56.48	25.13	SRR23295635
SRR23295635.33251	1409	50.89	92.96	SRR23295635
SRR23295635.33252	1450	53.93	25.79	SRR23295635
SRR23295635.33253	1669	50.45	71.92	SRR23295635
SRR23295635.33254	1385	56.61	35.88	SRR23295635
SRR23295635.33255	1481	49.43	33.93	SRR23295635
SRR23295635.33256	1481	49.43	43.70	SRR23295635
SRR23295635.33257	1448	55.59	21.53	SRR23295635
SRR23295635.33258	1457	60.54	26.02	SRR23295635
SRR23295635.33259	1430	56.92	23.51	SRR23295635
SRR23295635.33260	1651	43.06	67.68	SRR23295635
SRR23295635.33261	1474	55.77	22.52	SRR23295635
SRR23295635.33262	1416	55.37	21.52	SRR23295635
SRR23295635.33263	1405	56.94	26.50	SRR23295635
SRR23295635.33264	1446	60.51	30.68	SRR23295635
SRR23295635.33265	1441	58.15	21.27	SRR23295635
SRR23295635.33266	1407	54.80	24.19	SRR23295635
SRR23295635.33267	1452	57.23	35.93	SRR23295635
SRR23295635.33268	1807	42.11	35.98	SRR23295635
SRR23295635.33269	1411	56.77	27.51	SRR23295635
SRR23295635.33270	1456	49.86	93.00	SRR23295635
SRR23295635.33271	1482	49.33	35.71	SRR23295635
SRR23295635.33272	1482	49.60	38.69	SRR23295635
SRR23295635.33273	1482	49.93	36.64	SRR23295635
SRR23295635.33274	1496	57.15	21.05	SRR23295635
SRR23295635.33275	1441	55.66	24.79	SRR23295635
SRR23295635.33276	1549	35.57	50.11	SRR23295635
SRR23295635.33277	1447	55.91	71.41	SRR23295635
SRR23295635.33278	1471	56.22	37.29	SRR23295635
SRR23295635.33279	1495	52.11	34.99	SRR23295635
SRR23295635.33280	1385	55.96	25.17	SRR23295635
SRR23295635.33281	1447	55.49	70.35	SRR23295635
SRR23295635.33282	1460	52.53	20.89	SRR23295635
SRR23295635.33283	1419	51.23	38.52	SRR23295635
SRR23295635.33284	1398	56.80	25.88	SRR23295635
SRR23295635.33285	1488	49.53	20.60	SRR23295635
SRR23295635.33286	1481	49.43	93.00	SRR23295635
SRR23295635.33287	1415	47.84	93.00	SRR23295635
SRR23295635.33288	1486	49.60	33.33	SRR23295635
SRR23295635.33289	1449	50.10	30.43	SRR23295635
SRR23295635.33290	1440	56.25	24.29	SRR23295635
SRR23295635.33291	1448	58.77	21.02	SRR23295635
SRR23295635.33292	1481	49.56	37.92	SRR23295635
SRR23295635.33293	1460	56.71	22.75	SRR23295635
SRR23295635.33294	1466	50.14	42.31	SRR23295635
SRR23295635.33295	1491	55.13	29.02	SRR23295635
SRR23295635.33296	1441	57.95	25.25	SRR23295635
SRR23295635.33297	1474	51.42	25.69	SRR23295635
SRR23295635.33298	1427	54.45	32.09	SRR23295635
SRR23295635.33299	1449	55.00	28.65	SRR23295635
SRR23295635.33300	1414	53.47	22.49	SRR23295635
SRR23295635.33301	1458	58.23	65.63	SRR23295635
SRR23295635.33302	1439	56.78	28.37	SRR23295635
SRR23295635.33303	1454	54.88	34.12	SRR23295635
SRR23295635.33304	1457	58.34	31.16	SRR23295635
SRR23295635.33305	1457	56.83	26.95	SRR23295635
SRR23295635.33306	1444	59.14	23.71	SRR23295635
SRR23295635.33307	1444	57.27	51.26	SRR23295635
SRR23295635.33308	1413	51.17	21.11	SRR23295635
SRR23295635.33309	1410	41.49	20.60	SRR23295635
SRR23295635.33310	1447	56.95	31.96	SRR23295635
SRR23295635.33311	1467	54.46	71.83	SRR23295635
SRR23295635.33312	1447	55.63	38.81	SRR23295635
SRR23295635.33313	1480	49.46	29.87	SRR23295635
SRR23295635.33314	1481	49.43	53.66	SRR23295635
SRR23295635.33315	1450	57.38	38.61	SRR23295635
SRR23295635.33316	1484	55.32	25.67	SRR23295635
SRR23295635.33317	1450	51.93	25.83	SRR23295635
SRR23295635.33318	1428	56.51	81.44	SRR23295635
SRR23295635.33319	1447	50.45	22.68	SRR23295635
SRR23295635.33320	1463	57.89	28.56	SRR23295635
SRR23295635.33321	1457	57.45	67.33	SRR23295635
SRR23295635.33322	1438	55.77	22.64	SRR23295635
SRR23295635.33323	1448	57.04	20.07	SRR23295635
SRR23295635.33324	1483	49.49	29.70	SRR23295635
SRR23295635.33325	1451	57.27	31.81	SRR23295635
SRR23295635.33326	1481	49.56	42.68	SRR23295635
SRR23295635.33327	1435	54.43	68.88	SRR23295635
SRR23295635.33328	1487	49.56	28.63	SRR23295635
SRR23295635.33329	1448	56.56	39.47	SRR23295635
SRR23295635.33330	1478	55.41	60.62	SRR23295635
SRR23295635.33331	1474	54.34	93.00	SRR23295635
SRR23295635.33332	1453	55.26	36.06	SRR23295635
SRR23295635.33333	1452	57.99	24.37	SRR23295635
SRR23295635.33334	1391	56.58	32.68	SRR23295635
SRR23295635.33335	1482	49.60	25.16	SRR23295635
SRR23295635.33336	1504	50.40	26.65	SRR23295635
SRR23295635.33337	1481	49.49	33.29	SRR23295635
SRR23295635.33338	1453	50.52	31.75	SRR23295635
SRR23295635.33339	1475	49.29	23.41	SRR23295635
SRR23295635.33340	1481	49.36	60.43	SRR23295635
SRR23295635.33341	1441	58.50	20.51	SRR23295635
SRR23295635.33342	1457	56.76	33.84	SRR23295635
SRR23295635.33343	1423	54.88	25.93	SRR23295635
SRR23295635.33344	1462	54.65	92.89	SRR23295635
SRR23295635.33345	1426	59.61	34.66	SRR23295635
SRR23295635.33346	1498	54.27	20.88	SRR23295635
SRR23295635.33347	1447	55.43	21.47	SRR23295635
SRR23295635.33348	1455	52.99	27.54	SRR23295635
SRR23295635.33349	1458	56.93	74.46	SRR23295635
SRR23295635.33350	1497	32.13	85.81	SRR23295635
SRR23295635.33351	1476	57.66	27.38	SRR23295635
SRR23295635.33352	1437	54.77	20.45	SRR23295635
SRR23295635.33353	1446	57.68	60.70	SRR23295635
SRR23295635.33354	1425	53.47	46.19	SRR23295635
SRR23295635.33355	1446	56.02	92.13	SRR23295635
SRR23295635.33356	1450	55.59	21.97	SRR23295635
SRR23295635.33357	1415	54.13	27.92	SRR23295635
SRR23295635.33358	1426	55.19	78.89	SRR23295635
SRR23295635.33359	1439	57.26	30.46	SRR23295635
SRR23295635.33360	1410	50.92	64.77	SRR23295635
SRR23295635.33361	1414	53.96	93.00	SRR23295635
SRR23295635.33362	1482	55.20	92.86	SRR23295635
SRR23295635.33363	1481	49.63	78.11	SRR23295635
SRR23295635.33364	1484	49.39	36.27	SRR23295635
SRR23295635.33365	1482	49.53	45.44	SRR23295635
SRR23295635.33366	1411	57.19	31.15	SRR23295635
SRR23295635.33367	1423	40.76	32.66	SRR23295635
SRR23295635.33368	1445	56.96	39.60	SRR23295635
SRR23295635.33369	1420	53.73	22.60	SRR23295635
SRR23295635.33370	1481	49.49	93.00	SRR23295635
SRR23295635.33371	1072	45.43	92.43	SRR23295635
SRR23295635.33372	1463	50.44	28.28	SRR23295635
SRR23295635.33373	1409	39.32	32.17	SRR23295635
SRR23295635.33374	1428	53.57	27.53	SRR23295635
SRR23295635.33375	1477	51.73	31.20	SRR23295635
SRR23295635.33376	1423	56.29	28.66	SRR23295635
SRR23295635.33377	1391	52.12	26.34	SRR23295635
SRR23295635.33378	1484	55.46	93.00	SRR23295635
SRR23295635.33379	1451	57.75	31.81	SRR23295635
SRR23295635.33380	1434	59.76	23.65	SRR23295635
SRR23295635.33381	1482	55.87	27.41	SRR23295635
SRR23295635.33382	1445	58.27	25.47	SRR23295635
SRR23295635.33383	1482	49.53	51.58	SRR23295635
SRR23295635.33384	1406	55.62	22.61	SRR23295635
SRR23295635.33385	1445	56.82	44.34	SRR23295635
SRR23295635.33386	1414	57.00	29.08	SRR23295635
SRR23295635.33387	1482	49.39	31.94	SRR23295635
SRR23295635.33388	1496	52.07	25.07	SRR23295635
SRR23295635.33389	1454	52.20	24.26	SRR23295635
SRR23295635.33390	1386	55.12	24.25	SRR23295635
SRR23295635.33391	1438	53.69	23.89	SRR23295635
SRR23295635.33392	1425	54.11	93.00	SRR23295635
SRR23295635.33393	1446	54.98	46.59	SRR23295635
SRR23295635.33394	1481	49.43	93.00	SRR23295635
SRR23295635.33395	1425	52.21	38.56	SRR23295635
SRR23295635.33396	1452	57.16	70.59	SRR23295635
SRR23295635.33397	1471	56.97	22.66	SRR23295635
SRR23295635.33398	1283	33.36	60.98	SRR23295635
SRR23295635.33399	1448	56.98	27.05	SRR23295635
SRR23295635.33400	1447	56.05	78.10	SRR23295635
SRR23295635.33401	1414	56.29	24.92	SRR23295635
SRR23295635.33402	1482	49.60	25.18	SRR23295635
SRR23295635.33403	1446	55.88	92.90	SRR23295635
SRR23295635.33404	1481	49.43	68.62	SRR23295635
SRR23295635.33405	1409	56.78	21.60	SRR23295635
SRR23295635.33406	1481	49.56	93.00	SRR23295635
SRR23295635.33407	1396	52.29	54.30	SRR23295635
SRR23295635.33408	1448	51.38	79.31	SRR23295635
SRR23295635.33409	1446	56.71	25.73	SRR23295635
SRR23295635.33410	1460	55.07	22.51	SRR23295635
SRR23295635.33411	1473	57.30	20.72	SRR23295635
SRR23295635.33412	1447	55.63	47.99	SRR23295635
SRR23295635.33413	1449	57.83	23.08	SRR23295635
SRR23295635.33414	1447	62.40	34.67	SRR23295635
SRR23295635.33415	1409	58.13	26.00	SRR23295635
SRR23295635.33416	1402	50.86	25.21	SRR23295635
SRR23295635.33417	1444	60.32	31.03	SRR23295635
SRR23295635.33418	1481	49.49	48.32	SRR23295635
SRR23295635.33419	1441	55.66	52.59	SRR23295635
SRR23295635.33420	1411	55.78	31.99	SRR23295635
SRR23295635.33421	1448	51.38	93.00	SRR23295635
SRR23295635.33422	1410	50.92	54.67	SRR23295635
SRR23295635.33423	1447	55.91	89.24	SRR23295635
SRR23295635.33424	1452	50.55	93.00	SRR23295635
SRR23295635.33425	1478	49.86	28.65	SRR23295635
SRR23295635.33426	1483	49.63	32.45	SRR23295635
SRR23295635.33427	1430	55.24	27.30	SRR23295635
SRR23295635.33428	1465	55.15	84.88	SRR23295635
SRR23295635.33429	1444	56.02	19.92	SRR23295635
SRR23295635.33430	1446	55.33	29.86	SRR23295635
SRR23295635.33431	1400	56.36	25.57	SRR23295635
SRR23295635.33432	1451	56.44	93.00	SRR23295635
SRR23295635.33433	1447	50.31	93.00	SRR23295635
SRR23295635.33434	1486	54.31	69.79	SRR23295635
SRR23295635.33435	1388	56.63	55.42	SRR23295635
SRR23295635.33436	1483	49.49	29.26	SRR23295635
SRR23295635.33437	1481	49.56	50.71	SRR23295635
SRR23295635.33438	1427	55.78	53.29	SRR23295635
SRR23295635.33439	1483	49.43	34.12	SRR23295635
SRR23295635.33440	1451	55.27	28.46	SRR23295635
SRR23295635.33441	1463	55.78	30.38	SRR23295635
SRR23295635.33442	1417	54.69	26.56	SRR23295635
SRR23295635.33443	1453	57.33	28.10	SRR23295635
SRR23295635.33444	1451	52.65	84.89	SRR23295635
SRR23295635.33445	1474	51.22	34.39	SRR23295635
SRR23295635.33446	1418	52.26	34.52	SRR23295635
SRR23295635.33447	1480	49.46	21.82	SRR23295635
SRR23295635.33448	1434	57.74	23.56	SRR23295635
SRR23295635.33449	1445	58.69	89.30	SRR23295635
SRR23295635.33450	1441	60.10	29.41	SRR23295635
SRR23295635.33451	1444	55.47	26.60	SRR23295635
SRR23295635.33452	1482	49.66	35.46	SRR23295635
SRR23295635.33453	1451	59.41	45.83	SRR23295635
SRR23295635.33454	1407	56.01	93.00	SRR23295635
SRR23295635.33455	1423	50.18	75.32	SRR23295635
SRR23295635.33456	1396	53.15	30.94	SRR23295635
SRR23295635.33457	1444	56.51	29.20	SRR23295635
SRR23295635.33458	1481	49.56	90.73	SRR23295635
SRR23295635.33459	1442	51.32	51.42	SRR23295635
SRR23295635.33460	1441	54.27	26.58	SRR23295635
SRR23295635.33461	1481	50.78	28.60	SRR23295635
SRR23295635.33462	1451	57.13	27.01	SRR23295635
SRR23295635.33463	1447	57.64	30.85	SRR23295635
SRR23295635.33464	1419	54.26	37.76	SRR23295635
SRR23295635.33465	1392	56.25	32.00	SRR23295635
SRR23295635.33466	1467	49.22	93.00	SRR23295635
SRR23295635.33467	1427	56.20	65.89	SRR23295635
SRR23295635.33468	1424	53.37	54.70	SRR23295635
SRR23295635.33469	1469	49.35	33.84	SRR23295635
SRR23295635.33470	1412	55.67	93.00	SRR23295635
SRR23295635.33471	1486	55.25	34.27	SRR23295635
SRR23295635.33472	1445	54.95	22.01	SRR23295635
SRR23295635.33473	1489	49.63	26.27	SRR23295635
SRR23295635.33474	1443	61.19	35.40	SRR23295635
SRR23295635.33475	1422	50.84	93.00	SRR23295635
SRR23295635.33476	1465	45.53	59.46	SRR23295635
SRR23295635.33477	1527	50.23	93.00	SRR23295635
SRR23295635.33478	1404	51.85	25.31	SRR23295635
SRR23295635.33479	1453	57.88	28.55	SRR23295635
SRR23295635.33480	1420	51.20	93.00	SRR23295635
SRR23295635.33481	1482	49.46	35.38	SRR23295635
SRR23295635.33482	1478	51.29	27.25	SRR23295635
SRR23295635.33483	1481	49.43	38.71	SRR23295635
SRR23295635.33484	1481	49.43	77.09	SRR23295635
SRR23295635.33485	1281	33.18	92.98	SRR23295635
SRR23295635.33486	1471	56.42	24.97	SRR23295635
SRR23295635.33487	1484	54.25	31.50	SRR23295635
SRR23295635.33488	861	56.91	92.93	SRR23295635
SRR23295635.33489	1410	48.37	32.36	SRR23295635
SRR23295635.33490	1432	55.03	70.21	SRR23295635
SRR23295635.33491	1555	51.38	92.01	SRR23295635
SRR23295635.33492	1476	54.74	54.84	SRR23295635
SRR23295635.33493	1449	56.31	92.53	SRR23295635
SRR23295635.33494	1490	58.26	22.57	SRR23295635
SRR23295635.33495	1452	51.38	50.42	SRR23295635
SRR23295635.33496	1459	57.57	91.91	SRR23295635
SRR23295635.33497	1440	57.43	40.42	SRR23295635
SRR23295635.33498	1414	55.09	45.57	SRR23295635
SRR23295635.33499	1450	56.76	22.65	SRR23295635
SRR23295635.33500	1482	49.60	28.05	SRR23295635
SRR23295635.33501	1481	49.56	45.67	SRR23295635
SRR23295635.33502	1453	57.26	27.28	SRR23295635
SRR23295635.33503	1440	54.17	35.42	SRR23295635
SRR23295635.33504	1408	55.97	29.15	SRR23295635
SRR23295635.33505	1422	50.84	50.15	SRR23295635
SRR23295635.33507	1447	56.88	25.32	SRR23295635
SRR23295635.33508	1463	56.53	88.57	SRR23295635
SRR23295635.33509	1420	50.92	93.00	SRR23295635
SRR23295635.33510	1407	56.08	22.78	SRR23295635
SRR23295635.33511	1428	56.30	54.85	SRR23295635
SRR23295635.33512	1453	57.26	23.31	SRR23295635
SRR23295635.33513	1436	57.66	21.11	SRR23295635
SRR23295635.33514	1396	52.22	41.12	SRR23295635
SRR23295635.33515	1442	59.22	72.76	SRR23295635
SRR23295635.33516	1479	49.29	28.30	SRR23295635
SRR23295635.33517	1413	53.72	24.37	SRR23295635
SRR23295635.33518	1447	55.91	92.28	SRR23295635
SRR23295635.33519	1481	49.49	93.00	SRR23295635
SRR23295635.33520	1448	57.60	22.56	SRR23295635
SRR23295635.33521	1505	55.08	22.66	SRR23295635
SRR23295635.33522	1406	56.61	92.70	SRR23295635
SRR23295635.33523	1480	55.88	25.44	SRR23295635
SRR23295635.33524	1443	51.35	50.68	SRR23295635
SRR23295635.33525	1414	51.06	27.52	SRR23295635
SRR23295635.33526	1482	49.60	89.30	SRR23295635
SRR23295635.33527	1396	52.22	37.18	SRR23295635
SRR23295635.33528	1482	49.53	20.18	SRR23295635
SRR23295635.33529	1489	51.58	34.85	SRR23295635
SRR23295635.33530	1515	52.94	21.63	SRR23295635
SRR23295635.33531	1448	51.38	56.41	SRR23295635
SRR23295635.33532	1444	54.57	78.82	SRR23295635
SRR23295635.33533	1470	59.25	26.60	SRR23295635
SRR23295635.33534	1953	46.44	91.55	SRR23295635
SRR23295635.33535	1417	56.32	31.88	SRR23295635
SRR23295635.33536	1486	56.73	24.36	SRR23295635
SRR23295635.33537	1481	49.43	92.90	SRR23295635
SRR23295635.33538	1481	49.56	92.65	SRR23295635
SRR23295635.33539	1481	49.43	93.00	SRR23295635
SRR23295635.33540	1427	57.46	48.04	SRR23295635
SRR23295635.33541	1448	56.56	30.18	SRR23295635
SRR23295635.33542	1391	54.92	21.48	SRR23295635
SRR23295635.33543	1392	52.30	62.97	SRR23295635
SRR23295635.33544	1396	57.31	25.16	SRR23295635
SRR23295635.33545	743	53.30	70.68	SRR23295635
SRR23295635.33546	1431	55.21	54.06	SRR23295635
SRR23295635.33547	1443	55.30	24.08	SRR23295635
SRR23295635.33548	1458	58.23	93.00	SRR23295635
SRR23295635.33549	1481	49.49	34.70	SRR23295635
SRR23295635.33550	1411	51.67	22.74	SRR23295635
SRR23295635.33551	1470	50.82	28.40	SRR23295635
SRR23295635.33552	1483	49.56	36.71	SRR23295635
SRR23295635.33553	1473	58.72	22.18	SRR23295635
SRR23295635.33554	1410	55.89	29.44	SRR23295635
SRR23295635.33555	1443	54.05	22.05	SRR23295635
SRR23295635.33556	1500	56.20	26.40	SRR23295635
SRR23295635.33557	1419	53.84	24.24	SRR23295635
SRR23295635.33558	1484	56.33	80.07	SRR23295635
SRR23295635.33559	1427	56.20	56.87	SRR23295635
SRR23295635.33560	1437	56.99	22.80	SRR23295635
SRR23295635.33561	1426	55.75	33.01	SRR23295635
SRR23295635.33562	1458	57.68	31.99	SRR23295635
SRR23295635.33563	1445	57.79	45.17	SRR23295635
SRR23295635.33564	1400	52.93	25.16	SRR23295635
SRR23295635.33565	1450	51.38	41.94	SRR23295635
SRR23295635.33566	1448	50.48	73.34	SRR23295635
SRR23295635.33567	1472	56.93	21.36	SRR23295635
SRR23295635.33568	1418	54.09	26.49	SRR23295635
SRR23295635.33569	1392	52.51	21.99	SRR23295635
SRR23295635.33570	1440	55.00	26.06	SRR23295635
SRR23295635.33571	1432	52.23	37.56	SRR23295635
SRR23295635.33572	1455	54.78	93.00	SRR23295635
SRR23295635.33573	1452	56.54	28.44	SRR23295635
SRR23295635.33574	1392	52.30	87.85	SRR23295635
SRR23295635.33575	1450	58.28	31.10	SRR23295635
SRR23295635.33576	1445	52.80	92.96	SRR23295635
SRR23295635.33577	1480	49.39	26.45	SRR23295635
SRR23295635.33579	1422	53.87	31.05	SRR23295635
SRR23295635.33580	1447	55.84	30.67	SRR23295635
SRR23295635.33581	1413	58.81	22.29	SRR23295635
SRR23295635.33582	1477	49.22	24.36	SRR23295635
SRR23295635.33583	1414	53.61	93.00	SRR23295635
SRR23295635.33584	1492	51.88	33.37	SRR23295635
SRR23295635.33585	1443	57.17	20.73	SRR23295635
SRR23295635.33586	1396	56.16	20.91	SRR23295635
SRR23295635.33587	1427	57.04	26.76	SRR23295635
SRR23295635.33588	1433	54.71	24.86	SRR23295635
SRR23295635.33589	1482	49.53	87.88	SRR23295635
SRR23295635.33590	1444	56.23	27.14	SRR23295635
SRR23295635.33591	1485	56.50	21.98	SRR23295635
SRR23295635.33592	1481	49.36	31.99	SRR23295635
SRR23295635.33593	1484	55.39	93.00	SRR23295635
SRR23295635.33594	1445	57.72	24.75	SRR23295635
SRR23295635.33595	1465	57.75	28.94	SRR23295635
SRR23295635.33596	1392	52.30	42.44	SRR23295635
SRR23295635.33597	1464	56.63	37.85	SRR23295635
SRR23295635.33598	1446	55.46	32.14	SRR23295635
SRR23295635.33599	1401	55.67	28.89	SRR23295635
SRR23295635.33600	1482	49.53	62.69	SRR23295635
SRR23295635.33601	1482	57.69	21.61	SRR23295635
SRR23295635.33602	1537	49.32	92.83	SRR23295635
SRR23295635.33603	1446	51.87	42.59	SRR23295635
SRR23295635.33604	1499	50.77	24.48	SRR23295635
SRR23295635.33605	1481	49.56	93.00	SRR23295635
SRR23295635.33606	1464	56.76	57.58	SRR23295635
SRR23295635.33607	1451	57.20	39.35	SRR23295635
SRR23295635.33608	1483	49.36	33.03	SRR23295635
SRR23295635.33609	1469	56.84	88.67	SRR23295635
SRR23295635.33610	1425	57.54	21.72	SRR23295635
SRR23295635.33611	1453	57.05	54.37	SRR23295635
SRR23295635.33612	1384	52.96	28.56	SRR23295635
SRR23295635.33613	1412	55.88	28.58	SRR23295635
SRR23295635.33614	1473	58.93	26.50	SRR23295635
SRR23295635.33615	1454	57.43	27.38	SRR23295635
SRR23295635.33616	1432	43.16	80.60	SRR23295635
SRR23295635.33617	1482	49.46	39.86	SRR23295635
SRR23295635.33618	1412	55.88	32.49	SRR23295635
SRR23295635.33619	1447	56.32	22.13	SRR23295635
SRR23295635.33620	1459	55.11	22.66	SRR23295635
SRR23295635.33622	1482	49.46	40.94	SRR23295635
SRR23295635.33623	1479	57.74	55.67	SRR23295635
SRR23295635.33624	1408	56.39	26.57	SRR23295635
SRR23295635.33625	1478	49.53	28.39	SRR23295635
SRR23295635.33626	1429	58.01	25.77	SRR23295635
SRR23295635.33627	1417	56.32	20.03	SRR23295635
SRR23295635.33628	1407	56.22	39.07	SRR23295635
SRR23295635.33629	1415	55.97	35.04	SRR23295635
SRR23295635.33630	1481	49.56	34.41	SRR23295635
SRR23295635.33631	1409	39.32	42.75	SRR23295635
SRR23295635.33632	1474	57.87	24.77	SRR23295635
SRR23295635.33633	1448	57.73	22.78	SRR23295635
SRR23295635.33634	1460	55.41	24.21	SRR23295635
SRR23295635.33635	1410	52.41	28.92	SRR23295635
SRR23295635.33636	1481	49.83	23.41	SRR23295635
SRR23295635.33637	1720	41.57	39.25	SRR23295635
SRR23295635.33638	1440	57.50	76.48	SRR23295635
SRR23295635.33639	1466	50.07	69.24	SRR23295635
SRR23295635.33640	1408	56.11	51.35	SRR23295635
SRR23295635.33641	1463	57.62	31.87	SRR23295635
SRR23295635.33642	1484	54.78	92.99	SRR23295635
SRR23295635.33643	1462	53.56	93.00	SRR23295635
SRR23295635.33644	1554	54.38	36.39	SRR23295635
SRR23295635.33645	1464	55.12	26.22	SRR23295635
SRR23295635.33646	1407	56.15	54.65	SRR23295635
SRR23295635.33647	1448	54.97	60.61	SRR23295635
SRR23295635.33648	1459	56.61	21.56	SRR23295635
SRR23295635.33649	1404	55.77	32.61	SRR23295635
SRR23295635.33650	1455	50.72	27.08	SRR23295635
SRR23295635.33651	1487	55.35	23.73	SRR23295635
SRR23295635.33652	1468	54.84	27.67	SRR23295635
SRR23295635.33653	1455	55.95	36.25	SRR23295635
SRR23295635.33654	1450	59.24	32.04	SRR23295635
SRR23295635.33655	1419	56.52	21.94	SRR23295635
SRR23295635.33656	1539	55.43	21.39	SRR23295635
SRR23295635.33657	1448	56.22	32.58	SRR23295635
SRR23295635.33658	1454	53.78	30.05	SRR23295635
SRR23295635.33659	1490	50.74	30.35	SRR23295635
SRR23295635.33660	1409	39.32	92.98	SRR23295635
SRR23295635.33661	1423	55.24	32.73	SRR23295635
SRR23295635.33662	1455	57.59	22.43	SRR23295635
SRR23295635.33663	1454	57.43	23.16	SRR23295635
SRR23295635.33664	1481	49.36	55.71	SRR23295635
SRR23295635.33665	1456	55.63	93.00	SRR23295635
SRR23295635.33666	1451	55.07	24.28	SRR23295635
SRR23295635.33667	1392	52.30	93.00	SRR23295635
SRR23295635.33668	1480	49.53	37.65	SRR23295635
SRR23295635.33669	1484	55.53	93.00	SRR23295635
SRR23295635.33670	1410	48.16	41.45	SRR23295635
SRR23295635.33671	1434	56.83	20.77	SRR23295635
SRR23295635.33672	1489	49.97	26.49	SRR23295635
SRR23295635.33673	1448	56.91	93.00	SRR23295635
SRR23295635.33674	1445	56.19	33.41	SRR23295635
SRR23295635.33675	1484	55.26	93.00	SRR23295635
SRR23295635.33676	1397	48.17	22.72	SRR23295635
SRR23295635.33677	1419	57.93	22.93	SRR23295635
SRR23295635.33678	1465	55.15	84.92	SRR23295635
SRR23295635.33679	1454	57.98	93.00	SRR23295635
SRR23295635.33680	1453	57.47	56.04	SRR23295635
SRR23295635.33681	1408	39.35	40.30	SRR23295635
SRR23295635.33682	1484	52.16	26.05	SRR23295635
SRR23295635.33683	1493	56.26	20.55	SRR23295635
SRR23295635.33684	1451	52.38	24.48	SRR23295635
SRR23295635.33685	1410	50.92	28.61	SRR23295635
SRR23295635.33686	1447	55.77	93.00	SRR23295635
SRR23295635.33687	1395	52.19	36.39	SRR23295635
SRR23295635.33688	1481	49.43	68.95	SRR23295635
SRR23295635.33689	1481	49.49	38.70	SRR23295635
SRR23295635.33690	1456	58.24	32.82	SRR23295635
SRR23295635.33691	1449	49.48	24.03	SRR23295635
SRR23295635.33692	1447	50.10	40.60	SRR23295635
SRR23295635.33693	1461	57.08	23.42	SRR23295635
SRR23295635.33694	1458	55.08	29.48	SRR23295635
SRR23295635.33695	1480	54.66	27.22	SRR23295635
SRR23295635.33696	1458	57.13	81.32	SRR23295635
SRR23295635.33697	1438	53.13	93.00	SRR23295635
SRR23295635.33698	1460	53.77	24.21	SRR23295635
SRR23295635.33699	1405	55.94	27.16	SRR23295635
SRR23295635.33700	1443	57.52	31.90	SRR23295635
SRR23295635.33701	1389	56.59	51.42	SRR23295635
SRR23295635.33702	1446	55.05	21.98	SRR23295635
SRR23295635.33703	1388	55.62	30.86	SRR23295635
SRR23295635.33704	1481	49.56	26.48	SRR23295635
SRR23295635.33705	1425	54.74	38.64	SRR23295635
SRR23295635.33706	1478	58.19	22.03	SRR23295635
SRR23295635.33707	1424	59.27	20.78	SRR23295635
SRR23295635.33708	1485	53.87	93.00	SRR23295635
SRR23295635.33709	1477	49.36	25.44	SRR23295635
SRR23295635.33710	1485	54.61	30.65	SRR23295635
SRR23295635.33711	1481	49.43	76.60	SRR23295635
SRR23295635.33712	1483	51.79	20.43	SRR23295635
SRR23295635.33713	1401	56.60	20.76	SRR23295635
SRR23295635.33714	1485	49.49	27.60	SRR23295635
SRR23295635.33715	1482	49.46	32.17	SRR23295635
SRR23295635.33716	1484	49.53	23.38	SRR23295635
SRR23295635.33717	1410	48.09	93.00	SRR23295635
SRR23295635.33718	1458	50.96	20.66	SRR23295635
SRR23295635.33719	1481	50.10	29.58	SRR23295635
SRR23295635.33720	1408	56.11	26.98	SRR23295635
SRR23295635.33721	1447	63.23	64.52	SRR23295635
SRR23295635.33722	1422	53.66	38.52	SRR23295635
SRR23295635.33723	1480	56.15	32.26	SRR23295635
SRR23295635.33724	1448	57.60	32.59	SRR23295635
SRR23295635.33725	1480	56.69	31.23	SRR23295635
SRR23295635.33726	1475	55.86	35.67	SRR23295635
SRR23295635.33727	1383	56.04	23.49	SRR23295635
SRR23295635.33728	1449	51.35	39.74	SRR23295635
SRR23295635.33729	1392	52.30	53.51	SRR23295635
SRR23295635.33730	1457	55.18	72.76	SRR23295635
SRR23295635.33731	1410	50.85	37.49	SRR23295635
SRR23295635.33732	1486	55.59	47.58	SRR23295635
SRR23295635.33733	1396	46.49	27.97	SRR23295635
SRR23295635.33734	1417	45.38	28.04	SRR23295635
SRR23295635.33735	1479	49.49	27.60	SRR23295635
SRR23295635.33736	1459	57.37	22.83	SRR23295635
SRR23295635.33737	1386	55.92	21.15	SRR23295635
SRR23295635.33738	1448	56.28	27.47	SRR23295635
SRR23295635.33739	1422	52.04	27.60	SRR23295635
SRR23295635.33740	1413	55.63	21.89	SRR23295635
SRR23295635.33741	1476	57.32	61.23	SRR23295635
SRR23295635.33742	1453	57.26	85.84	SRR23295635
SRR23295635.33743	1444	56.16	23.71	SRR23295635
